chr	start	end	gene_name	strand	gene_id	effective_length	expected_count	TPM
chr1	20140521	20141771	RNF186	-	ENSG00000178828.6_2	1002.130000	0.000000	0.000000
chr1	20208887	20239437	OTUD3	+	ENSG00000169914.5_2	6149.130000	3834.000000	8.430000
chr1	20246799	20250110	PLA2G2E	-	ENSG00000188784.4_2	537.130000	0.000000	0.000000
chr1	20301923	20306932	PLA2G2A	-	ENSG00000188257.10_2	656.710000	0.000000	0.000000
chr1	20396700	20418394	PLA2G5	+	ENSG00000127472.10_2	859.510000	0.000000	0.000000
chr1	20439142	20446059	PLA2G2D	-	ENSG00000117215.14_2	2016.130000	0.000000	0.000000
chr1	20465822	20476879	PLA2G2F	+	ENSG00000158786.4_2	3178.130000	0.000000	0.000000
chr1	20489584	20503857	PLA2G2C	-	ENSG00000187980.6_2	745.200000	9.000000	0.160000
chr1	20510735	20512979	UBXN10-AS1	-	ENSG00000225986.1_2	262.200000	232.000000	11.960000
chr1	20512570	20522541	UBXN10	+	ENSG00000162543.5_2	5323.130000	3555.000000	9.030000
chr1	20617411	20681387	VWA5B1	+	ENSG00000158816.15_3	2357.270000	0.000000	0.000000
chr1	20686293	20755287	LINC01141	-	ENSG00000236963.6_3	985.370000	0.000000	0.000000
chr1	20808883	20812728	CAMK2N1	-	ENSG00000162545.5_2	2088.130000	60.000000	0.390000
chr1	20825940	20834674	MUL1	-	ENSG00000090432.6_2	2190.130000	2708.000000	16.710000
chr1	20878931	20881513	FAM43B	+	ENSG00000183114.7_2	2324.130000	0.000000	0.000000
chr1	20915443	20945400	CDA	+	ENSG00000158825.5_2	614.630000	0.000000	0.000000
chr1	20959947	20978004	PINK1	+	ENSG00000158828.7_3	2446.110000	1466.620000	8.100000
chr1	20969149	20978686	PINK1-AS	-	ENSG00000117242.7_3	4195.130000	220.290000	0.710000
chr1	20978259	20988037	DDOST	-	ENSG00000244038.9_3	1756.800000	21927.430000	168.710000
chr1	20990506	21044510	KIF17	-	ENSG00000117245.12_3	1158.600000	17.000000	0.200000
chr1	21046224	21059133	SH2D5	-	ENSG00000189410.11_3	1301.450000	0.000000	0.000000
chr1	21069170	21113181	HP1BP3	-	ENSG00000127483.17_3	1369.420000	39411.890000	389.020000
chr1	21132784	21503381	EIF4G3	-	ENSG00000075151.20_3	3397.030000	7278.000000	28.960000
chr1	21543739	21616982	ECE1	-	ENSG00000117298.14_2	4425.620000	2778.000000	8.480000
chr1	21766582	21811393	NBPF3	+	ENSG00000142794.18_3	2440.000000	464.000000	2.570000
chr1	21835850	21904905	ALPL	+	ENSG00000162551.13_3	1883.130000	1.000000	0.010000
chr1	21922707	21995856	RAP1GAP	-	ENSG00000076864.19_3	3122.190000	3815.000000	16.520000
chr1	22005083	22109688	USP48	-	ENSG00000090686.15_2	3399.110000	20227.000000	80.430000
chr1	22138757	22151714	LDLRAD2	+	ENSG00000187942.11_2	3212.240000	229.030000	0.960000
chr1	22148724	22263790	HSPG2	-	ENSG00000142798.17_2	6992.270000	11545.970000	22.320000
chr1	22303386	22315847	CELA3B	+	ENSG00000219073.7_2	439.700000	0.000000	0.000000
chr1	22328148	22339035	CELA3A	+	ENSG00000142789.19_2	383.210000	0.000000	0.000000
chr1	22350486	22352541	LINC01635	-	ENSG00000228397.2_2	614.640000	0.000000	0.000000
chr1	22351996	22357717	LINC00339	+	ENSG00000218510.6_2	563.810000	853.000000	20.450000
chr1	22379119	22419436	CDC42	+	ENSG00000070831.15_3	1768.000000	19186.940000	146.690000
chr1	22443797	22469519	WNT4	-	ENSG00000162552.14_2	3597.130000	49.000000	0.180000
chr1	22778343	22857650	ZBTB40	+	ENSG00000184677.16_3	8410.270000	10025.000000	16.110000
chr1	22889994	22930087	EPHA8	+	ENSG00000070886.11_3	3124.630000	0.000000	0.000000
chr1	22962998	22966175	C1QA	+	ENSG00000173372.16_3	714.460000	0.000000	0.000000
chr1	22970109	22974604	C1QC	+	ENSG00000159189.11_2	897.130000	0.000000	0.000000
chr1	22979473	22988129	C1QB	+	ENSG00000173369.15_2	740.130000	0.000000	0.000000
chr1	23037330	23247993	EPHB2	+	ENSG00000133216.16_3	1461.130000	2.000000	0.020000
chr1	23279535	23291923	LACTBL1	-	ENSG00000215906.8_2	1322.630000	0.000000	0.000000
chr1	23337326	23342343	C1orf234	-	ENSG00000227868.5_2	231.220000	7.000000	0.410000
chr1	23345940	23410184	KDM1A	+	ENSG00000004487.15_3	2736.110000	21996.000000	108.660000
chr1	23410515	23495351	LUZP1	-	ENSG00000169641.13_3	7099.580000	3118.000000	5.940000
chr1	23518387	23521222	HTR1D	-	ENSG00000179546.4_3	2587.130000	13.000000	0.070000
chr1	23607801	23612011	LINC01355	-	ENSG00000261326.2_2	5196.130000	1473.000000	3.830000
chr1	23631180	23670857	HNRNPR	-	ENSG00000125944.18_2	2122.080000	41800.000000	266.250000
chr1	23685940	23694879	ZNF436	-	ENSG00000125945.14_2	3787.330000	959.000000	3.420000
chr1	23695463	23698330	ZNF436-AS1	+	ENSG00000249087.6_2	1774.470000	982.000000	7.480000
chr1	23707401	23751272	TCEA3	-	ENSG00000204219.9_2	1311.130000	10.000000	0.100000
chr1	23755055	23810750	ASAP3	-	ENSG00000088280.18_3	2691.180000	3082.000000	15.480000
chr1	23832919	23857712	E2F2	-	ENSG00000007968.6_2	4461.740000	2593.000000	7.860000
chr1	23884420	23886285	ID3	-	ENSG00000117318.8_2	889.480000	2205.000000	33.510000
chr1	23953823	23967058	MDS2	+	ENSG00000197880.8_2	828.840000	0.000000	0.000000
chr1	24018268	24022915	RPL11	+	ENSG00000142676.12_2	395.310000	110359.000000	3773.550000
chr1	24069855	24088549	ELOA	+	ENSG00000011007.12_2	2943.160000	7417.000000	34.060000
chr1	24086871	24104787	ELOA-AS1	-	ENSG00000236810.5_2	694.790000	847.000000	16.480000
chr1	24104875	24114722	PITHD1	+	ENSG00000057757.9_3	1350.360000	12070.000000	120.820000
chr1	24117645	24122029	LYPLA2	+	ENSG00000011009.10_2	1406.950000	10098.000000	97.010000
chr1	24122088	24127034	GALE	-	ENSG00000117308.14_3	1083.280000	8552.000000	106.710000
chr1	24128366	24151949	HMGCL	-	ENSG00000117305.14_3	1273.540000	1767.000000	18.750000
chr1	24171571	24194859	FUCA1	-	ENSG00000179163.11_2	1799.130000	1075.000000	8.080000
chr1	24200459	24239817	CNR2	-	ENSG00000188822.7_3	5006.130000	0.000000	0.000000
chr1	24286300	24289949	PNRC2	+	ENSG00000189266.11_3	2038.610000	23428.000000	155.340000
chr1	24290836	24306953	SRSF10	-	ENSG00000188529.14_2	1888.730000	18298.000000	130.950000
chr1	24382530	24438665	MYOM3	-	ENSG00000142661.18_2	3254.410000	0.000000	0.000000
chr1	24446260	24469775	IL22RA1	-	ENSG00000142677.3_2	2550.130000	0.000000	0.000000
chr1	24480646	24513765	IFNLR1	-	ENSG00000185436.11_2	1577.730000	0.000000	0.000000
chr1	24645811	24681808	GRHL3	+	ENSG00000158055.15_2	2556.130000	1.000000	0.010000
chr1	24683488	24740262	STPG1	-	ENSG00000001460.17_2	1784.050000	505.000000	3.830000
chr1	24742239	24799473	NIPAL3	+	ENSG00000001461.16_2	2795.460000	2557.000000	12.360000
chr1	24829386	24863510	RCAN3	+	ENSG00000117602.11_2	2309.430000	28.270000	0.170000
chr1	24882566	24935818	NCMAP	+	ENSG00000184454.6_3	3760.130000	0.000000	0.000000
chr1	24969593	24999772	SRRM1	+	ENSG00000133226.16_3	2113.520000	16836.000000	107.670000
chr1	25071759	25170815	CLIC4	+	ENSG00000169504.14_2	4069.150000	8802.000000	29.240000
chr1	25226001	25291501	RUNX3	-	ENSG00000020633.18_2	3613.130000	60.000000	0.220000
chr1	25548766	25559013	SYF2	-	ENSG00000117614.9_2	1094.590000	4275.000000	52.790000
chr1	25568727	25574010	RSRP1	-	ENSG00000117616.17_3	956.880000	15027.600000	212.280000
chr1	25598976	25656936	RHD	+	ENSG00000187010.19_3	1776.290000	907.980000	6.910000
chr1	25664788	25688852	TMEM50A	+	ENSG00000183726.10_2	1179.860000	9090.730000	104.150000
chr1	25688739	25747363	RHCE	-	ENSG00000188672.17_3	1130.950000	543.020000	6.490000
chr1	25757348	25826698	TMEM57	+	ENSG00000204178.9_2	3656.420000	3678.000000	13.600000
chr1	25870075	25895377	LDLRAP1	+	ENSG00000157978.11_2	2693.950000	3359.000000	16.850000
chr1	25943958	26112698	MAN1C1	+	ENSG00000117643.14_2	2379.130000	5.000000	0.030000
chr1	26126666	26144713	SELENON	+	ENSG00000162430.16_3	3559.630000	2514.000000	9.550000
chr1	26146396	26159433	MTFR1L	+	ENSG00000117640.17_3	1583.970000	4387.060000	37.440000
chr1	26160496	26185949	AUNIP	-	ENSG00000127423.10_2	1499.010000	4542.550000	40.960000
chr1	26187974	26197744	PAQR7	-	ENSG00000182749.5_3	3049.130000	531.000000	2.350000
chr1	26226606	26232993	STMN1	-	ENSG00000117632.22_3	961.020000	32140.000000	452.050000
chr1	26286257	26324648	PAFAH2	-	ENSG00000158006.13_2	3138.920000	1209.000000	5.210000
chr1	26348270	26362954	EXTL1	+	ENSG00000158008.9_2	3767.130000	38.000000	0.140000
chr1	26364512	26372629	SLC30A2	-	ENSG00000158014.14_2	2511.940000	6.000000	0.030000
chr1	26377795	26394125	TRIM63	-	ENSG00000158022.6_2	1522.130000	34.000000	0.300000
chr1	26438267	26452039	PDIK1L	+	ENSG00000175087.9_2	3822.080000	2995.000000	10.590000
chr1	26485510	26489119	FAM110D	+	ENSG00000197245.5_2	2610.130000	165.000000	0.850000
chr1	26496387	26497364	ZNF593	+	ENSG00000142684.8_3	427.570000	8035.940000	254.040000
chr1	26503980	26516376	CNKSR1	+	ENSG00000142675.17_2	1110.710000	175.000000	2.130000
chr1	26517118	26529033	CATSPER4	+	ENSG00000188782.8_3	1505.130000	0.000000	0.000000
chr1	26560643	26605301	CEP85	+	ENSG00000130695.14_2	2822.520000	15614.000000	74.770000
chr1	26606212	26608013	SH3BGRL3	+	ENSG00000142669.14_3	1345.240000	2568.000000	25.800000
chr1	26608772	26633195	UBXN11	-	ENSG00000158062.20_3	1914.500000	3698.000000	26.110000
chr1	26644410	26647014	CD52	+	ENSG00000169442.8_2	220.860000	1887.000000	115.490000
chr1	26648349	26680621	AIM1L	-	ENSG00000176092.14_2	757.400000	309.000000	5.510000
chr1	26688124	26699285	ZNF683	-	ENSG00000176083.17_2	847.580000	0.000000	0.000000
chr1	26737258	26756219	LIN28A	+	ENSG00000131914.10_2	3676.760000	493.000000	1.810000
chr1	26758772	26797795	DHDDS	+	ENSG00000117682.16_2	1466.740000	3305.000000	30.460000
chr1	26798901	26803133	HMGN2	+	ENSG00000198830.10_2	840.000000	27314.910000	439.540000
chr1	26856248	26901520	RPS6KA1	+	ENSG00000117676.13_3	2753.670000	5507.000000	27.030000
chr1	27022521	27108601	ARID1A	+	ENSG00000117713.18_3	5661.990000	12301.000000	29.370000
chr1	27114453	27124894	PIGV	+	ENSG00000060642.10_3	1986.330000	1044.000000	7.100000
chr1	27153200	27182211	ZDHHC18	+	ENSG00000204160.11_2	2606.790000	3454.000000	17.910000
chr1	27189632	27190947	SFN	+	ENSG00000175793.11_3	1072.130000	227.000000	2.860000
chr1	27205872	27216869	GPN2	-	ENSG00000142751.14_2	4246.780000	4153.000000	13.220000
chr1	27216978	27226962	GPATCH3	-	ENSG00000198746.12_3	1875.130000	1417.000000	10.210000
chr1	27237974	27240567	NR0B2	-	ENSG00000131910.4_2	908.130000	0.000000	0.000000
chr1	27248212	27273362	NUDC	+	ENSG00000090273.13_3	1520.730000	12743.000000	113.270000
chr1	27276046	27286901	KDF1	-	ENSG00000175707.8_2	1488.080000	95.000000	0.860000
chr1	27320194	27327377	TRNP1	+	ENSG00000253368.3_2	1589.530000	114.000000	0.970000
chr1	27331510	27339333	FAM46B	-	ENSG00000158246.7_2	2120.130000	111.000000	0.710000
chr1	27425299	27481621	SLC9A1	-	ENSG00000090020.10_2	2880.660000	906.000000	4.250000
chr1	27561006	27635124	WDTC1	+	ENSG00000142784.15_2	4023.980000	3583.000000	12.040000
chr1	27648635	27662891	TMEM222	+	ENSG00000186501.14_3	1359.820000	3333.000000	33.130000
chr1	27650364	27653016	ACTG1P20	+	ENSG00000241547.1_2	220.230000	31.000000	1.900000
chr1	27668482	27680423	SYTL1	+	ENSG00000142765.17_3	1780.240000	868.000000	6.590000
chr1	27681669	27693357	MAP3K6	-	ENSG00000142733.14_2	2001.620000	1632.000000	11.020000
chr1	27695600	27701343	FCN3	-	ENSG00000142748.12_2	741.630000	0.000000	0.000000
chr1	27705665	27709823	CD164L2	-	ENSG00000174950.10_2	920.280000	40.000000	0.590000
chr1	27719147	27722317	GPR3	+	ENSG00000181773.6_2	1867.130000	1209.000000	8.750000
chr1	27730729	27816698	WASF2	-	ENSG00000158195.10_2	5418.130000	17146.000000	42.780000
chr1	27860755	27930005	AHDC1	-	ENSG00000126705.13_2	5947.050000	2158.000000	4.900000
chr1	27938800	27961727	FGR	-	ENSG00000000938.12_2	533.140000	2.000000	0.050000
chr1	27992571	27998724	IFI6	-	ENSG00000126709.14_2	592.840000	148.000000	3.370000
chr1	28052489	28089423	FAM76A	+	ENSG00000009780.15_3	1465.400000	943.000000	8.700000
chr1	28099693	28150963	STX12	+	ENSG00000117758.13_3	2687.580000	2547.000000	12.810000
chr1	28157324	28178183	PPP1R8	+	ENSG00000117751.17_3	1984.690000	9304.000000	63.370000
chr1	28199053	28213196	THEMIS2	+	ENSG00000130775.15_2	1731.870000	1165.000000	9.090000
chr1	28218035	28241308	RPA2	-	ENSG00000117748.9_2	1145.970000	16659.000000	196.500000
chr1	28261465	28285668	SMPDL3B	+	ENSG00000130768.14_3	1505.360000	105.000000	0.940000
chr1	28285972	28294607	XKR8	+	ENSG00000158156.7_2	2444.130000	348.000000	1.920000
chr1	28296854	28415148	EYA3	-	ENSG00000158161.15_3	3263.410000	5097.000000	21.110000
chr1	28473676	28503455	PTAFR	-	ENSG00000169403.11_2	1669.180000	49.000000	0.400000
chr1	28526789	28559542	DNAJC8	-	ENSG00000126698.10_2	1407.600000	15872.520000	152.420000
chr1	28562601	28564616	ATPIF1	+	ENSG00000130770.17_2	277.490000	22211.000000	1081.910000
chr1	28585962	28609002	SESN2	+	ENSG00000130766.4_2	3205.130000	8527.000000	35.960000
chr1	28655512	28662478	MED18	+	ENSG00000130772.13_2	1554.330000	1331.000000	11.570000
chr1	28764660	28826881	PHACTR4	+	ENSG00000204138.12_3	3427.130000	3537.000000	13.950000
chr1	28832454	28837404	SNHG3	+	ENSG00000242125.3_3	2021.910000	53943.900000	360.630000
chr1	28844744	28865708	RCC1	+	ENSG00000180198.15_3	2017.780000	16414.100000	109.960000
chr1	28879528	28905057	TRNAU1AP	+	ENSG00000180098.9_2	1455.830000	3142.000000	29.170000
chr1	28905049	28908366	SNHG12	-	ENSG00000197989.13_2	742.620000	8485.000000	154.440000
chr1	28918711	28921088	RAB42	+	ENSG00000188060.7_2	1702.130000	17.000000	0.130000
chr1	28929608	28969604	TAF12	-	ENSG00000120656.11_2	1087.730000	3087.000000	38.360000
chr1	28995239	29042115	GMEB1	+	ENSG00000162419.12_2	3262.170000	1511.000000	6.260000
chr1	29063135	29096287	YTHDF2	+	ENSG00000198492.15_3	2459.730000	7478.000000	41.090000
chr1	29138653	29190208	OPRD1	+	ENSG00000116329.10_2	9097.130000	5.000000	0.010000
chr1	29213602	29446558	EPB41	+	ENSG00000159023.19_3	3040.560000	28360.840000	126.080000
chr1	29445936	29450421	TMEM200B	-	ENSG00000253304.1_2	2253.130000	34.160000	0.200000
chr1	29474249	29508637	SRSF4	-	ENSG00000116350.16_3	2159.700000	15659.000000	98.000000
chr1	29519168	29557470	MECR	-	ENSG00000116353.15_2	863.570000	2820.000000	44.140000
chr1	29563027	29653325	PTPRU	+	ENSG00000060656.19_2	2096.630000	182.000000	1.170000
chr1	29656131	29676626	LINC01756	-	ENSG00000230523.1_2	1900.130000	2.000000	0.010000
chr1	30486798	30510459	LINC01648	-	ENSG00000233399.2_2	1271.130000	0.000000	0.000000
chr1	31184123	31196432	MATN1	-	ENSG00000162510.5_2	1469.290000	135.200000	1.240000
chr1	31191618	31199593	MATN1-AS1	+	ENSG00000186056.9_2	2136.620000	1624.800000	10.280000
chr1	31205314	31230683	LAPTM5	-	ENSG00000162511.7_2	1959.000000	2370.000000	16.350000
chr1	31342312	31381480	SDC3	-	ENSG00000162512.15_3	4339.940000	5994.000000	18.670000
chr1	31404352	31538564	PUM1	-	ENSG00000134644.15_2	3634.060000	9501.000000	35.340000
chr1	31652591	31712734	NKAIN1	-	ENSG00000084628.9_2	2341.130000	6.000000	0.030000
chr1	31732414	31769644	SNRNP40	-	ENSG00000060688.12_3	1100.750000	9772.000000	120.000000
chr1	31769828	31837800	ZCCHC17	+	ENSG00000121766.15_3	1355.130000	4470.000000	44.590000
chr1	31838099	31846135	FABP3	-	ENSG00000121769.7_3	396.660000	0.000000	0.000000
chr1	31886659	31907527	SERINC2	+	ENSG00000168528.11_2	1853.550000	105.000000	0.770000
chr1	31984035	31989846	LINC01226	+	ENSG00000284543.1_1	1177.740000	0.000000	0.000000
chr1	32042085	32053287	TINAGL1	+	ENSG00000142910.15_2	4099.700000	11.000000	0.040000
chr1	32083300	32092919	HCRTR1	+	ENSG00000121764.11_2	1394.130000	5.000000	0.050000
chr1	32095462	32110838	PEF1	-	ENSG00000162517.12_2	1356.520000	5962.000000	59.410000
chr1	32117847	32169768	COL16A1	-	ENSG00000084636.17_3	676.130000	4.000000	0.080000
chr1	32192705	32229664	ADGRB2	-	ENSG00000121753.12_3	3761.220000	42.000000	0.150000
chr1	32256022	32281652	SPOCD1	-	ENSG00000134668.12_3	2488.010000	34.000000	0.180000
chr1	32372021	32385259	PTP4A2	-	ENSG00000184007.18_3	1539.540000	27755.000000	243.680000
chr1	32479294	32509482	KHDRBS1	+	ENSG00000121774.17_2	2401.910000	19001.000000	106.930000
chr1	32538499	32568467	TMEM39B	+	ENSG00000121775.17_2	1459.900000	895.000000	8.290000
chr1	32573643	32642168	KPNA6	+	ENSG00000025800.13_3	7112.440000	11027.500000	20.960000
chr1	32645344	32663886	TXLNA	+	ENSG00000084652.15_2	4631.430000	11375.000000	33.200000
chr1	32665986	32670991	CCDC28B	+	ENSG00000160050.14_2	740.410000	2291.000000	41.820000
chr1	32671235	32674288	IQCC	+	ENSG00000160051.11_2	1820.350000	1310.000000	9.730000
chr1	32674694	32681797	DCDC2B	+	ENSG00000222046.2_2	1615.130000	11.700000	0.100000
chr1	32681797	32687972	TMEM234	-	ENSG00000160055.19_2	1068.150000	784.300000	9.920000
chr1	32687184	32697205	EIF3I	+	ENSG00000084623.11_2	1182.190000	31731.000000	362.810000
chr1	32697260	32707311	MTMR9LP	-	ENSG00000220785.7_2	921.130000	10.000000	0.150000
chr1	32712817	32714461	FAM167B	+	ENSG00000183615.5_2	688.130000	0.000000	0.000000
chr1	32716839	32751768	LCK	+	ENSG00000182866.16_2	967.820000	7.000000	0.100000
chr1	32757707	32799224	HDAC1	+	ENSG00000116478.11_2	1775.730000	20969.000000	159.620000
chr1	32799429	32801840	MARCKSL1	-	ENSG00000175130.6_2	1451.130000	20900.000000	194.680000
chr1	32826870	32827844	FAM229A	-	ENSG00000225828.1_3	1929.220000	2198.360000	15.400000
chr1	32827861	32829924	TSSK3	+	ENSG00000162526.6_2	986.840000	403.640000	5.530000
chr1	32830233	32860062	BSDC1	-	ENSG00000160058.18_2	2542.060000	13671.000000	72.690000
chr1	32930657	32953459	ZBTB8B	+	ENSG00000273274.1_3	12586.130000	2.000000	0.000000
chr1	33004745	33071551	ZBTB8A	+	ENSG00000160062.14_3	4600.290000	25.000000	0.070000
chr1	33086816	33116191	ZBTB8OS	-	ENSG00000176261.15_3	432.460000	2540.000000	79.390000
chr1	33116748	33151812	RBBP4	+	ENSG00000162521.18_3	1622.990000	22643.290000	188.580000
chr1	33145506	33168361	SYNC	-	ENSG00000162520.14_3	2100.730000	68.710000	0.440000
chr1	33231234	33240571	KIAA1522	+	ENSG00000162522.10_2	4050.980000	5528.000000	18.450000
chr1	33240839	33283633	YARS	-	ENSG00000134684.10_2	2135.980000	23990.000000	151.810000
chr1	33290913	33324480	S100PBP	+	ENSG00000116497.17_3	2755.130000	4596.000000	22.550000
chr1	33327868	33336414	FNDC5	-	ENSG00000160097.16_2	1184.250000	68.000000	0.780000
chr1	33352097	33360247	HPCA	+	ENSG00000121905.9_2	468.980000	0.000000	0.000000
chr1	33360193	33367041	TMEM54	-	ENSG00000121900.18_2	717.480000	394.000000	7.420000
chr1	33402046	33430414	RNF19B	-	ENSG00000116514.16_2	2231.970000	1265.000000	7.660000
chr1	33473540	33502512	AK2	-	ENSG00000004455.16_2	1544.630000	51026.470000	446.530000
chr1	33547778	33586132	AZIN2	+	ENSG00000142920.16_2	2068.870000	65.000000	0.420000
chr1	33611002	33647671	TRIM62	-	ENSG00000116525.13_2	3189.130000	92.000000	0.390000
chr1	33722173	33766320	ZNF362	+	ENSG00000160094.14_3	578.810000	17.120000	0.400000
chr1	33772366	33786699	A3GALT2	-	ENSG00000184389.9_2	775.130000	0.000000	0.000000
chr1	33789223	33841194	PHC2	-	ENSG00000134686.18_3	2220.710000	5212.000000	31.720000
chr1	33938231	33961995	ZSCAN20	+	ENSG00000121903.14_2	3369.040000	351.000000	1.410000
chr1	33979598	34631443	CSMD2	-	ENSG00000121904.17_3	6354.550000	0.000000	0.000000
chr1	34326075	34330392	HMGB4	+	ENSG00000176256.10_3	1230.920000	0.000000	0.000000
chr1	34334556	34351059	CSMD2-AS1	+	ENSG00000231163.5_2	464.170000	0.000000	0.000000
chr1	34632483	34684731	C1orf94	+	ENSG00000142698.14_2	1963.630000	0.000000	0.000000
chr1	35220647	35224113	GJB5	+	ENSG00000189280.3_2	1107.130000	0.000000	0.000000
chr1	35225341	35229325	GJB4	+	ENSG00000189433.5_2	2592.130000	0.000000	0.000000
chr1	35246789	35251965	GJB3	+	ENSG00000188910.7_2	1759.130000	0.000000	0.000000
chr1	35258598	35261348	GJA4	+	ENSG00000187513.8_2	1092.630000	0.000000	0.000000
chr1	35315962	35325417	SMIM12	-	ENSG00000163866.8_3	1213.720000	4388.000000	48.870000
chr1	35331036	35395186	DLGAP3	-	ENSG00000116544.11_2	3608.130000	33.000000	0.120000
chr1	35447126	35450948	TMEM35B	-	ENSG00000243749.1_3	674.130000	818.610000	16.410000
chr1	35451766	35497569	ZMYM6	-	ENSG00000163867.16_3	3283.640000	2863.020000	11.790000
chr1	35544963	35581459	ZMYM1	+	ENSG00000197056.9_2	3302.470000	1412.000000	5.780000
chr1	35641978	35658746	SFPQ	-	ENSG00000116560.10_2	2173.510000	48455.000000	301.340000
chr1	35734567	35887545	ZMYM4	+	ENSG00000146463.11_3	5584.380000	11242.000000	27.210000
chr1	35899090	36023037	KIAA0319L	-	ENSG00000142687.17_3	3483.410000	4572.000000	17.740000
chr1	36023392	36032380	NCDN	+	ENSG00000020129.15_2	3049.830000	3423.000000	15.170000
chr1	36038970	36060927	TFAP2E	+	ENSG00000116819.6_2	1941.130000	19.000000	0.130000
chr1	36065142	36107445	PSMB2	-	ENSG00000126067.11_2	2547.360000	21515.000000	114.160000
chr1	36179476	36184790	C1orf216	-	ENSG00000142686.7_2	2838.960000	3288.000000	15.650000
chr1	36197712	36235551	CLSPN	-	ENSG00000092853.13_2	2949.980000	8251.000000	37.810000
chr1	36273827	36323490	AGO4	+	ENSG00000134698.10_2	5556.060000	2045.000000	4.980000
chr1	36348795	36389899	AGO1	+	ENSG00000092847.11_3	11646.650000	13717.280000	15.920000
chr1	36396682	36522063	AGO3	+	ENSG00000126070.19_2	3061.180000	3076.000000	13.580000
chr1	36549675	36553876	TEKT2	+	ENSG00000092850.11_2	697.150000	37.000000	0.720000
chr1	36554452	36559533	ADPRHL2	+	ENSG00000116863.10_2	1420.130000	2385.000000	22.700000
chr1	36560836	36590685	COL8A2	-	ENSG00000171812.12_3	4199.130000	5.000000	0.020000
chr1	36602169	36615115	TRAPPC3	-	ENSG00000054116.11_2	885.950000	5944.000000	90.690000
chr1	36621565	36646451	MAP7D1	+	ENSG00000116871.15_3	2118.140000	6494.000000	41.440000
chr1	36690012	36770957	THRAP3	+	ENSG00000054118.13_3	3422.550000	19767.000000	78.070000
chr1	36772707	36786948	SH3D21	+	ENSG00000214193.10_3	2234.640000	587.540000	3.550000
chr1	36787630	36789249	EVA1B	-	ENSG00000142694.6_2	634.990000	1483.460000	31.580000
chr1	36805219	36851528	STK40	-	ENSG00000196182.10_2	3256.780000	11574.000000	48.040000
chr1	36859020	36863560	LSM10	-	ENSG00000181817.5_2	604.550000	4975.000000	111.230000
chr1	36883506	36916086	OSCP1	-	ENSG00000116885.18_2	550.610000	0.000000	0.000000
